Gmt time,Open,High,Low,Close,Volume
29.07.2020 14:00:00.000,1.17550,1.17783,1.17514,1.17747,25342.5703
29.07.2020 15:00:00.000,1.17749,1.17770,1.17640,1.17692,15349.6201
29.07.2020 16:00:00.000,1.17693,1.17773,1.17665,1.17736,8876.7695
29.07.2020 17:00:00.000,1.17735,1.17906,1.17700,1.17869,10362.3398
29.07.2020 18:00:00.000,1.17861,1.18061,1.17579,1.17664,32113.6602
29.07.2020 19:00:00.000,1.17666,1.17933,1.17539,1.17768,23991.9297
29.07.2020 20:00:00.000,1.17768,1.17971,1.17764,1.17907,4102.6802
29.07.2020 21:00:00.000,1.17910,1.17931,1.17835,1.17924,3013.7883
29.07.2020 22:00:00.000,1.17924,1.17931,1.17894,1.17897,1607.2
29.07.2020 23:00:00.000,1.17895,1.17897,1.17805,1.17806,3945.6001
30.07.2020 00:00:00.000,1.17809,1.17845,1.17722,1.17795,8089.7598
30.07.2020 01:00:00.000,1.17796,1.17839,1.17685,1.17702,9909.4805
30.07.2020 02:00:00.000,1.17702,1.17774,1.17656,1.17770,6055.3198
30.07.2020 03:00:00.000,1.17770,1.17850,1.17742,1.17762,5864.3198
30.07.2020 04:00:00.000,1.17762,1.17766,1.17664,1.17683,8462.0596
30.07.2020 05:00:00.000,1.17683,1.17692,1.17589,1.17597,17322.6797
30.07.2020 06:00:00.000,1.17598,1.17629,1.17493,1.17564,15378.2197
30.07.2020 07:00:00.000,1.17563,1.17648,1.17458,1.17577,23496.5098
30.07.2020 08:00:00.000,1.17578,1.17640,1.17402,1.17418,20904.7793
30.07.2020 09:00:00.000,1.17421,1.17615,1.17308,1.17574,20551.9297
30.07.2020 10:00:00.000,1.17573,1.17586,1.17423,1.17469,12390.5801
30.07.2020 11:00:00.000,1.17470,1.17600,1.17443,1.17487,12732.21
30.07.2020 12:00:00.000,1.17486,1.17789,1.17423,1.17770,18917.6699
30.07.2020 13:00:00.000,1.17771,1.18097,1.17739,1.17878,30425.0703
30.07.2020 14:00:00.000,1.17878,1.17973,1.17739,1.17951,52823.2695
30.07.2020 15:00:00.000,1.17953,1.17957,1.17749,1.17902,19210.5703
30.07.2020 16:00:00.000,1.17903,1.18061,1.17900,1.18036,12100.3398
30.07.2020 17:00:00.000,1.18034,1.18341,1.18020,1.18281,12978.1201
30.07.2020 18:00:00.000,1.18281,1.18385,1.18247,1.18385,8283.3301
30.07.2020 19:00:00.000,1.18386,1.18447,1.18370,1.18447,8819.4102
30.07.2020 20:00:00.000,1.18445,1.18482,1.18430,1.18467,3155.5901
30.07.2020 21:00:00.000,1.18465,1.18470,1.18365,1.18412,906.36
30.07.2020 22:00:00.000,1.18414,1.18486,1.18401,1.18479,4018.03
30.07.2020 23:00:00.000,1.18481,1.18762,1.18430,1.18719,22029.4492
31.07.2020 00:00:00.000,1.18718,1.18885,1.18620,1.18659,28477.9805
31.07.2020 01:00:00.000,1.18662,1.18846,1.18618,1.18832,12271.5195
31.07.2020 02:00:00.000,1.18832,1.19047,1.18820,1.18904,13997.0596
31.07.2020 03:00:00.000,1.18904,1.18932,1.18826,1.18918,9205
31.07.2020 04:00:00.000,1.18918,1.18976,1.18851,1.18976,13466.4199
31.07.2020 05:00:00.000,1.18974,1.18978,1.18859,1.18880,15847.2998
31.07.2020 06:00:00.000,1.18880,1.19087,1.18769,1.19014,20703.3691
31.07.2020 07:00:00.000,1.19013,1.19036,1.18740,1.18755,82539.4766
31.07.2020 08:00:00.000,1.18756,1.18859,1.18521,1.18577,22061.4902
31.07.2020 09:00:00.000,1.18577,1.18582,1.18383,1.18571,18296.1504
31.07.2020 10:00:00.000,1.18569,1.18623,1.18461,1.18497,13725.7402
31.07.2020 11:00:00.000,1.18498,1.18503,1.18273,1.18397,18619.7305
31.07.2020 12:00:00.000,1.18397,1.18523,1.18367,1.18436,16322.0996
31.07.2020 13:00:00.000,1.18438,1.18455,1.18018,1.18244,63937.9219
31.07.2020 14:00:00.000,1.18243,1.18511,1.18200,1.18310,78638.5313
31.07.2020 15:00:00.000,1.18308,1.18395,1.18119,1.18218,44301.8516
31.07.2020 16:00:00.000,1.18217,1.18218,1.17617,1.17911,31155.8809
31.07.2020 17:00:00.000,1.17911,1.18053,1.17855,1.17896,14983.5195
31.07.2020 18:00:00.000,1.17899,1.17947,1.17781,1.17885,20543.9395
31.07.2020 19:00:00.000,1.17885,1.17927,1.17746,1.17787,9060.5996
31.07.2020 20:00:00.000,1.17787,1.17834,1.17693,1.17753,5383.79
31.07.2020 21:00:00.000,1.17753,1.17753,1.17753,1.17753,0
31.07.2020 22:00:00.000,1.17753,1.17753,1.17753,1.17753,0
31.07.2020 23:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 00:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 01:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 02:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 03:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 04:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 05:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 06:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 07:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 08:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 09:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 10:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 11:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 12:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 13:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 14:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 15:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 16:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 17:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 18:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 19:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 20:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 21:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 22:00:00.000,1.17753,1.17753,1.17753,1.17753,0
01.08.2020 23:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 00:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 01:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 02:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 03:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 04:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 05:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 06:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 07:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 08:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 09:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 10:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 11:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 12:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 13:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 14:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 15:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 16:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 17:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 18:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 19:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 20:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 21:00:00.000,1.17725,1.17781,1.17717,1.17747,222.03349999999995
02.08.2020 22:00:00.000,1.17747,1.17963,1.17725,1.17942,3279.0100000000007
02.08.2020 23:00:00.000,1.17943,1.17966,1.17772,1.17810,4194.699999999999
03.08.2020 00:00:00.000,1.17809,1.17887,1.17405,1.17532,14755.170000000002
03.08.2020 01:00:00.000,1.17533,1.17722,1.17448,1.17712,14096.479999999996
03.08.2020 02:00:00.000,1.17712,1.17731,1.17626,1.17677,7746.890000000001
03.08.2020 03:00:00.000,1.17681,1.17757,1.17662,1.17728,7089.019999999999
03.08.2020 04:00:00.000,1.17727,1.17821,1.17711,1.17756,5526.84
03.08.2020 05:00:00.000,1.17755,1.17788,1.17670,1.17738,6416.839999999999
03.08.2020 06:00:00.000,1.17741,1.17752,1.17488,1.17500,11662.92
03.08.2020 07:00:00.000,1.17500,1.17680,1.17498,1.17621,17798.02
03.08.2020 08:00:00.000,1.17624,1.17849,1.17591,1.17790,41500.2399
03.08.2020 09:00:00.000,1.17790,1.17796,1.17422,1.17444,13403.110000000008
03.08.2020 10:00:00.000,1.17444,1.17450,1.17139,1.17248,46951.989499999996
03.08.2020 11:00:00.000,1.17248,1.17346,1.17246,1.17252,11468.159999999996
03.08.2020 12:00:00.000,1.17251,1.17342,1.17060,1.17074,15307.069999999998
03.08.2020 13:00:00.000,1.17074,1.17243,1.16959,1.17230,22574.1601
03.08.2020 14:00:00.000,1.17230,1.17432,1.17216,1.17379,24607.1
03.08.2020 15:00:00.000,1.17379,1.17507,1.17335,1.17496,14337.610000000002
03.08.2020 16:00:00.000,1.17497,1.17519,1.17381,1.17491,8716.509999999998
03.08.2020 17:00:00.000,1.17491,1.17585,1.17470,1.17518,8324.53
03.08.2020 18:00:00.000,1.17522,1.17631,1.17507,1.17590,6800.510000000002
03.08.2020 19:00:00.000,1.17589,1.17656,1.17580,1.17640,5515.480000000001
03.08.2020 20:00:00.000,1.17639,1.17678,1.17617,1.17617,2230.27
03.08.2020 21:00:00.000,1.17633,1.17653,1.17567,1.17596,790.4449999999999
03.08.2020 22:00:00.000,1.17607,1.17658,1.17593,1.17603,2472.9950000000003
03.08.2020 23:00:00.000,1.17603,1.17609,1.17560,1.17603,2681.3699999999994
04.08.2020 00:00:00.000,1.17603,1.17614,1.17521,1.17535,5092.450000000001
04.08.2020 01:00:00.000,1.17537,1.17592,1.17533,1.17583,6328.570000000002
04.08.2020 02:00:00.000,1.17583,1.17733,1.17569,1.17721,6433.93
04.08.2020 03:00:00.000,1.17720,1.17738,1.17635,1.17676,4170.220000000001
04.08.2020 04:00:00.000,1.17676,1.17745,1.17669,1.17738,4813.750000000001
04.08.2020 05:00:00.000,1.17737,1.17770,1.17640,1.17665,4763.650000000001
04.08.2020 06:00:00.000,1.17666,1.17800,1.17639,1.17768,10747.210000000003
04.08.2020 07:00:00.000,1.17767,1.18026,1.17715,1.17865,22013.589999999997
04.08.2020 08:00:00.000,1.17865,1.17949,1.17727,1.17924,36787.87979999999
04.08.2020 09:00:00.000,1.17924,1.18059,1.17920,1.17947,16584.8301
04.08.2020 10:00:00.000,1.17945,1.17951,1.17680,1.17699,14945.740000000007
04.08.2020 11:00:00.000,1.17700,1.17732,1.17543,1.17609,17468.48
04.08.2020 12:00:00.000,1.17609,1.17712,1.17220,1.17282,20747.19
04.08.2020 13:00:00.000,1.17283,1.17381,1.17211,1.17242,23801.55
04.08.2020 14:00:00.000,1.17241,1.17643,1.17238,1.17565,32238.51989999999
04.08.2020 15:00:00.000,1.17566,1.17736,1.17506,1.17652,58007.7
04.08.2020 16:00:00.000,1.17652,1.17777,1.17644,1.17777,38998.369999999995
04.08.2020 17:00:00.000,1.17777,1.17852,1.17757,1.17828,32340.460000000006
04.08.2020 18:00:00.000,1.17828,1.17913,1.17746,1.17823,27604.739999999998
04.08.2020 19:00:00.000,1.17820,1.18030,1.17819,1.18026,30545.7001
04.08.2020 20:00:00.000,1.18027,1.18028,1.17945,1.18028,9929.43
04.08.2020 21:00:00.000,1.18026,1.18026,1.17960,1.17967,5345.690100000001
04.08.2020 22:00:00.000,1.17964,1.18002,1.17929,1.17979,5264.7
04.08.2020 23:00:00.000,1.17981,1.18148,1.17943,1.18136,14674.48
05.08.2020 00:00:00.000,1.18135,1.18150,1.18009,1.18091,24512.5599
05.08.2020 01:00:00.000,1.18091,1.18135,1.18049,1.18100,25040.54
05.08.2020 02:00:00.000,1.18098,1.18214,1.18062,1.18196,21955.180000000008
05.08.2020 03:00:00.000,1.18197,1.18200,1.18120,1.18151,16467.62
05.08.2020 04:00:00.000,1.18152,1.18182,1.18131,1.18168,12524.360000000004
05.08.2020 05:00:00.000,1.18168,1.18178,1.18029,1.18031,17476.2
05.08.2020 06:00:00.000,1.18029,1.18259,1.17992,1.18243,47883.1198
05.08.2020 07:00:00.000,1.18242,1.18299,1.18149,1.18202,63308.420000000006
05.08.2020 08:00:00.000,1.18202,1.18414,1.18067,1.18402,59175.84010000001
05.08.2020 09:00:00.000,1.18405,1.18615,1.18339,1.18564,85119.71949999998
05.08.2020 10:00:00.000,1.18564,1.18616,1.18317,1.18336,66716.84020000002
05.08.2020 11:00:00.000,1.18337,1.18564,1.18327,1.18549,66393.77020000001
05.08.2020 12:00:00.000,1.18550,1.18809,1.18475,1.18777,71615.64989999997
05.08.2020 13:00:00.000,1.18779,1.19000,1.18628,1.18917,78345.50050000001
05.08.2020 14:00:00.000,1.18912,1.19002,1.18711,1.18816,90990.8894
05.08.2020 15:00:00.000,1.18815,1.19048,1.18809,1.18967,96675.60959999998
05.08.2020 16:00:00.000,1.18967,1.18982,1.18671,1.18731,45291.12000000001
05.08.2020 17:00:00.000,1.18731,1.18787,1.18625,1.18656,43808.54000000001
05.08.2020 18:00:00.000,1.18655,1.18678,1.18544,1.18599,33952.63
05.08.2020 19:00:00.000,1.18600,1.18660,1.18582,1.18591,36917.11010000001
05.08.2020 20:00:00.000,1.18591,1.18652,1.18556,1.18629,19088.27
05.08.2020 21:00:00.000,1.18627,1.18664,1.18614,1.18650,1514.1999999999998
05.08.2020 22:00:00.000,1.18650,1.18759,1.18647,1.18724,5950.6050000000005
05.08.2020 23:00:00.000,1.18724,1.18753,1.18700,1.18720,9194.139999999998
06.08.2020 00:00:00.000,1.18721,1.18859,1.18709,1.18784,38175.049999999996
06.08.2020 01:00:00.000,1.18784,1.18838,1.18685,1.18718,31401.320000000003
06.08.2020 02:00:00.000,1.18719,1.18729,1.18627,1.18634,41653.18000000001
06.08.2020 03:00:00.000,1.18635,1.18756,1.18630,1.18725,33681.3001
06.08.2020 04:00:00.000,1.18725,1.18802,1.18725,1.18791,27118.4
06.08.2020 05:00:00.000,1.18790,1.18856,1.18780,1.18813,31113.77999999999
06.08.2020 06:00:00.000,1.18816,1.19160,1.18720,1.18803,87862.92030000004
06.08.2020 07:00:00.000,1.18802,1.18802,1.18381,1.18424,179723.26979999998
06.08.2020 08:00:00.000,1.18424,1.18588,1.18390,1.18423,93329.02029999999
06.08.2020 09:00:00.000,1.18423,1.18703,1.18380,1.18606,88090.3402
06.08.2020 10:00:00.000,1.18606,1.18646,1.18410,1.18426,89648.04990000001
06.08.2020 11:00:00.000,1.18428,1.18501,1.18320,1.18472,91095.4095
06.08.2020 12:00:00.000,1.18473,1.18638,1.18366,1.18488,132109.3293
06.08.2020 13:00:00.000,1.18488,1.18664,1.18320,1.18564,87695.72939999998
06.08.2020 14:00:00.000,1.18563,1.18585,1.18179,1.18436,103878.03959999999
06.08.2020 15:00:00.000,1.18438,1.18552,1.18383,1.18542,60505.960200000016
06.08.2020 16:00:00.000,1.18545,1.18904,1.18542,1.18799,23291.239999999987
06.08.2020 17:00:00.000,1.18801,1.18935,1.18669,1.18786,13185.330000000002
06.08.2020 18:00:00.000,1.18787,1.18790,1.18671,1.18740,10126.270000000002
06.08.2020 19:00:00.000,1.18740,1.18796,1.18633,1.18746,10173.880000000003
06.08.2020 20:00:00.000,1.18747,1.18799,1.18723,1.18763,2126.3799999999997
06.08.2020 21:00:00.000,1.18763,1.18787,1.18706,1.18761,601.39
06.08.2020 22:00:00.000,1.18762,1.18828,1.18762,1.18812,1538.4500000000003
06.08.2020 23:00:00.000,1.18812,1.18814,1.18728,1.18752,2132.85
07.08.2020 00:00:00.000,1.18753,1.18818,1.18713,1.18740,4581.409999999999
07.08.2020 01:00:00.000,1.18739,1.18744,1.18631,1.18686,13188.930199999999
07.08.2020 02:00:00.000,1.18685,1.18691,1.18320,1.18385,32468.330299999998
07.08.2020 03:00:00.000,1.18385,1.18407,1.18230,1.18261,39979.57959999998
07.08.2020 04:00:00.000,1.18264,1.18376,1.18195,1.18352,6092.870000000002
07.08.2020 05:00:00.000,1.18352,1.18448,1.18300,1.18426,4546.5599999999995
07.08.2020 06:00:00.000,1.18427,1.18477,1.18299,1.18312,22523.919599999987
07.08.2020 07:00:00.000,1.18311,1.18506,1.18311,1.18404,29643.36989999999
07.08.2020 08:00:00.000,1.18403,1.18403,1.18210,1.18326,19607.83
07.08.2020 09:00:00.000,1.18327,1.18361,1.18092,1.18170,21693.120000000006
07.08.2020 10:00:00.000,1.18169,1.18238,1.18124,1.18228,15376.07
07.08.2020 11:00:00.000,1.18226,1.18241,1.18100,1.18177,15466.979999999996
07.08.2020 12:00:00.000,1.18176,1.18455,1.18021,1.18310,73888.5992
07.08.2020 13:00:00.000,1.18309,1.18331,1.17643,1.17726,38869.77999999999
07.08.2020 14:00:00.000,1.17727,1.17906,1.17551,1.17883,34690.81999999999
07.08.2020 15:00:00.000,1.17884,1.17968,1.17736,1.17751,19930.459999999995
07.08.2020 16:00:00.000,1.17751,1.17815,1.17679,1.17690,11779.940000000008
07.08.2020 17:00:00.000,1.17689,1.17820,1.17664,1.17811,8782.479999999998
07.08.2020 18:00:00.000,1.17810,1.17858,1.17782,1.17807,9938.2
07.08.2020 19:00:00.000,1.17806,1.17887,1.17800,1.17886,5282.790000000001
07.08.2020 20:00:00.000,1.17884,1.17887,1.17840,1.17862,2024.3800000000006
07.08.2020 21:00:00.000,1.17862,1.17862,1.17862,1.17862,0
07.08.2020 22:00:00.000,1.17862,1.17862,1.17862,1.17862,0
07.08.2020 23:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 00:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 01:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 02:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 03:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 04:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 05:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 06:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 07:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 08:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 09:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 10:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 11:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 12:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 13:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 14:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 15:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 16:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 17:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 18:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 19:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 20:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 21:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 22:00:00.000,1.17862,1.17862,1.17862,1.17862,0
08.08.2020 23:00:00.000,1.17862,1.17862,1.17862,1.17862,0